Brand,Phone,2G,3G,4G,5G,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
HTC287,Desire 820,True,True,True,False,False,False,2014,"September. Released 2014, November",155.0,157.7,78.7,7.7,5.5,67.2,720,1280,16:9,267,Android 4.4.2 ,8
HTC287,Desire 820 dual sim,True,True,True,False,False,False,2014,"September. Released 2014, November",155.0,157.7,78.7,7.7,5.5,67.2,720,1280,16:9,267,Android 4.4.2 ,8
HTC287,Desire 820G+ dual sim,True,True,False,False,False,False,2015,"May. Released 2015, June",154.5,157.7,78.7,7.7,5.5,67.2,720,1280,16:9,267,Android 4.4.2 ,8
HTC287,Desire 820q dual sim,True,True,True,False,False,False,2014,"October. Released 2014, October",155.0,157.7,78.7,7.7,5.5,67.2,720,1280,16:9,267,Android 4.4.2 ,4
HTC287,Desire 820s dual sim,True,True,True,False,False,False,2015,"March. Released 2015, March",155.0,157.7,78.7,7.7,5.5,67.2,720,1280,16:9,267,Android 4.4.4 ,8
HTC287,Desire 825,True,True,True,False,False,False,2016,"February. Released 2016, April",155.0,156.9,76.9,7.4,5.5,69.1,720,1280,16:9,267,Android 6.0 ,4
HTC287,Desire 826 dual sim,True,True,True,False,False,False,2015,"January. Released 2015, March",183.0,158,77.5,8,5.5,68.1,1080,1920,16:9,401,Android 5.0.1 ,8
HTC287,Desire 828 dual sim,True,True,True,False,False,False,2015,"November. Released 2015, November",148.0,157.7,78.9,7.9,5.5,67.0,1080,1920,16:9,401,Android 5.1 ,8
HTC287,Desire 830,True,True,True,False,False,False,2016,"May. Released 2016, May",156.0,157.5,78.9,7.8,5.5,67.1,1080,1920,16:9,401,Android 6.0 ,8
HTC287,Desire C,True,True,False,False,False,False,2012,"May. Released 2012, June",100.0,107.2,60.6,12.3,3.5,56.1,320,480,3:2,165,Android 4.0 ,None
HTC287,Desire Eye,True,True,True,False,False,False,2014,"October. Released 2014, November",154.0,151.7,73.8,8.5,5.2,66.6,1080,1920,16:9,424,Android 4.4.4 ,4
HTC287,Desire HD,True,True,False,False,False,False,2010,"September. Released 2010, October",164.0,123,68,11.8,4.3,62.9,480,800,5:3,217,Android 2.2 ,None
HTC287,Desire HD2,True,True,False,False,False,False,None,None,None,None,None,None,None,None,540,960,16:9,256,Android 2.3 ,2
HTC287,Desire L,True,True,False,False,False,False,2013,"April. Released 2013, April",118.0,128,66.9,8.9,4.3,61.5,480,800,5:3,217,Android 4.1.2 ,2
HTC287,Desire P,True,True,False,False,False,False,2013,"April. Released 2013, April",136.0,129.7,67.9,10.7,4.3,59.8,480,800,5:3,217,Android 4.1 ,2
HTC287,Desire Q,True,True,False,False,False,False,2013,"April. Released 2013, April",114.0,118.5,62.3,9.3,4.0,61.7,480,800,5:3,233,Android 4.0 ,None
HTC287,Desire S,True,True,False,False,False,False,2011,"February. Released 2011, March",130.0,115,59.8,11.6,3.7,56.7,480,800,5:3,252,Android 2.3 ,None
HTC287,Desire SV,True,True,False,False,False,False,2012,"November. Released 2012, November",131.0,129.7,67.9,10.7,4.3,59.8,480,800,5:3,217,Android 4.0.4 ,2
HTC287,Desire U,True,True,False,False,False,False,2013,"January. Released 2013, June",114.0,118.5,62.3,9.3,4.0,61.7,480,800,5:3,233,Android 4.0 ,None
HTC287,Desire V,True,True,False,False,False,False,2012,"June. Released 2012, June",114.0,118.5,62.3,9.3,4.0,61.7,480,800,5:3,233,Android 4.0 ,None
HTC287,Desire VC,True,True,False,False,False,False,2012,"June. Released 2012, July",119.0,119.5,62.3,9.5,4.0,61.2,480,800,5:3,233,Android 4.0 ,None
HTC287,Desire VT,True,True,False,False,False,False,2012,"June. Released 2012, August",118.0,119.5,62.2,9.6,4.0,61.3,480,800,5:3,233,Android 4.0 ,None
HTC287,Desire X,True,True,False,False,False,False,2012,"August. Released 2012, October",114.0,118.5,62.3,9.3,4.0,61.7,480,800,5:3,233,Android 4.0 ,2
HTC287,Desire XC,True,True,False,False,False,False,2013,"July. Released 2013, July",107.0,119.5,62.3,9.4,4.0,61.2,480,800,5:3,233,Android 4.0 ,2
HTC287,Desire Z,True,True,False,False,False,False,2010,"September. Released 2010, November",180.0,119,60.4,14.2,3.7,54.2,480,800,5:3,252,Android 2.2 ,None
HTC287,Dream,True,True,False,False,False,False,2009,"February. Released 2009, June",158.0,117.7,55.7,17.1,3.2,46.5,320,480,3:2,180,Android 1.6 ,None
HTC287,Droid Incredible,True,True,False,False,False,False,2010,"April. Released 2010, April",130.0,117.5,58.5,11.9,3.7,56.7,480,800,5:3,252,Android 2.1 ,None
HTC287,EVO 3D,True,True,False,False,False,False,2011,"Q1. Released 2011, July",170.0,126,65,12.1,4.3,62.2,540,960,16:9,256,Android 2.3 ,2
HTC287,EVO 3D CDMA,True,True,False,False,False,False,2011,"March. Released 2011, June",170.1,127,66,11.9,4.3,60.8,540,960,16:9,256,Android 2.3 ,2
HTC287,EVO Design 4G,True,True,False,False,False,False,2011,"October. Released 2011, October",147.4,121.9,61,11.9,4.0,59.3,540,960,16:9,275,Android 2.3.4 ,None
HTC287,EVO Shift 4G,True,True,False,False,False,False,2011,"January. Released 2011, January",130.0,117,60,16,3.6,52.5,480,800,5:3,259,Android 2.2 ,None
HTC287,EVO View 4G,True,True,False,False,False,False,2011,"March. Released 2011, June 24",425.0,196,112,13,7.0,62.8,600,1024,16:9,170,Android 2.4 ,None
HTC287,Evo 4G,True,True,False,False,False,False,2010,"March. Released 2010, June",170.0,122,66,13,4.3,65.4,480,800,5:3,217,Android 2.1 ,None
HTC287,Evo 4G LTE,True,True,True,False,False,False,2012,"April. Released 2012, May",134.0,134.8,68.9,8.9,4.7,65.6,720,1280,16:9,312,Android 4.0.3 ,2
HTC287,Evo 4G+,True,True,False,False,False,False,2011,None,160.0,126,65,12.1,4.3,62.2,540,960,16:9,256,Android 2.3.4 ,2
HTC287,Exodus 1,True,True,True,False,False,False,2018,October 23,188.0,156.6,73.9,8.7,6.0,80.3,1440,2880,18:9,537,Android 8.1 ,8
HTC287,Exodus 1s,True,True,True,False,False,False,2019,October 19,150.0,154.2,72.7,8.3,5.7,74.8,720,1440,18:9,282,Android 8.1 ,8
HTC287,Explorer,True,True,False,False,False,False,2011,"September. Released 2011, October",108.0,102.8,57.2,12.9,3.2,51.9,320,480,3:2,180,Android 2.3 ,None
HTC287,First,True,True,True,False,False,False,2013,"April. Released 2013, April",123.9,126,65,8.9,4.3,62.2,720,1280,16:9,342,Android 4.1 ,2
HTC287,Flyer,True,True,False,False,False,False,2011,"February. Released 2011, May",420.8,195.4,122,13.2,7.0,57.8,None,None,None,None,Android 2.3.3 ,None
